Entrez ID	Type
80306	best inferred
80305	best inferred
80310	best inferred
55374	best inferred
55379	best inferred
66035	best inferred
66036	best inferred
80339	best inferred
55384	best inferred
81669	best inferred
55388	best inferred
80344	best inferred
80342	best inferred
80347	landmark
80346	best inferred
80345	best inferred
93643	best inferred
80328	best inferred
80335	best inferred
54069	best inferred
283131	best inferred
162427	best inferred
124152	best inferred
29088	best inferred
29087	best inferred
29082	landmark
29081	best inferred
29080	best inferred
29086	best inferred
29083	landmark
29099	best inferred
29093	best inferred
29092	best inferred
29091	best inferred
29097	best inferred
56603	best inferred
29095	best inferred
56605	best inferred
29094	best inferred
56606	best inferred
29068	best inferred
29066	best inferred
29063	best inferred
29062	best inferred
619505	best inferred
29079	best inferred
29078	best inferred
56623	best inferred
29071	best inferred
29074	best inferred
29072	best inferred
9601	best inferred
9600	best inferred
55303	best inferred
55301	best inferred
55308	best inferred
9612	best inferred
9610	best inferred
9611	best inferred
55311	best inferred
55315	best inferred
55314	best inferred
55313	best inferred
29058	best inferred
55312	best inferred
9605	best inferred
55319	best inferred
9603	best inferred
55317	best inferred
9604	best inferred
55316	best inferred
9609	best inferred
56647	best inferred
56648	best inferred
9607	best inferred
56649	best inferred
9620	best inferred
9616	best inferred
9617	best inferred
9618	best inferred
9619	best inferred
9630	best inferred
9631	best inferred
9635	best inferred
8301	best inferred
9632	best inferred
9627	best inferred
9628	best inferred
9625	best inferred
8310	best inferred
9641	landmark
9640	best inferred
8314	best inferred
9645	best inferred
8315	best inferred
9646	best inferred
8312	landmark
9643	best inferred
9644	best inferred
9638	best inferred
9639	best inferred
9636	best inferred
9637	landmark
8309	best inferred
8321	landmark
9652	best inferred
8322	best inferred
9653	landmark
9650	landmark
9651	best inferred
9656	best inferred
8326	best inferred
9657	best inferred
8323	best inferred
9654	best inferred
8324	landmark
9655	best inferred
8318	landmark
9649	best inferred
9647	best inferred
8317	best inferred
9648	best inferred
9663	best inferred
7001	best inferred
9662	best inferred
7004	best inferred
9667	best inferred
7003	best inferred
8337	best inferred
9668	best inferred
8334	best inferred
9665	best inferred
7005	best inferred
9666	best inferred
8329	best inferred
9658	best inferred
9659	best inferred
7011	best inferred
9674	best inferred
7010	best inferred
9675	best inferred
7013	best inferred
9672	best inferred
9673	best inferred
7015	landmark
7014	best inferred
9679	best inferred
8345	best inferred
7016	landmark
9677	best inferred
9670	landmark
7008	best inferred
9669	best inferred
7009	best inferred
8339	best inferred
7022	best inferred
9685	best inferred
9686	landmark
7024	best inferred
9683	best inferred
7023	best inferred
9684	best inferred
7026	best inferred
9689	best inferred
7025	best inferred
9687	best inferred
7027	landmark
9688	landmark
9681	best inferred
9682	best inferred
7020	landmark
7019	best inferred
7018	best inferred
8349	landmark
7033	best inferred
9696	best inferred
9697	landmark
7035	best inferred
9694	best inferred
9695	landmark
7037	best inferred
7036	best inferred
7039	best inferred
9698	best inferred
9699	best inferred
9692	best inferred
9693	best inferred
9690	landmark
7030	best inferred
7029	best inferred
7043	landmark
7046	best inferred
7045	best inferred
7048	landmark
285830	best inferred
7049	best inferred
8379	best inferred
55281	best inferred
55280	best inferred
7040	best inferred
8372	best inferred
55285	best inferred
55284	best inferred
7042	best inferred
55283	best inferred
7041	best inferred
55282	best inferred
81577	best inferred
55288	best inferred
81578	best inferred
55287	best inferred
81579	best inferred
81575	best inferred
81576	best inferred
81570	best inferred
81571	best inferred
7057	best inferred
7056	best inferred
92211	best inferred
7059	best inferred
7058	best inferred
55291	best inferred
55290	best inferred
80228	best inferred
7051	best inferred
55296	best inferred
7050	best inferred
55295	best inferred
7053	best inferred
55294	best inferred
7052	best inferred
8382	best inferred
55293	best inferred
81566	best inferred
55299	best inferred
80233	best inferred
55298	best inferred
80232	best inferred
55297	best inferred
80231	best inferred
81562	best inferred
81563	best inferred
246243	best inferred
80235	best inferred
81565	best inferred
80230	best inferred
8398	best inferred
8396	landmark
7067	best inferred
92249	best inferred
7060	best inferred
8394	best inferred
8395	best inferred
7064	best inferred
80267	best inferred
80264	best inferred
80263	best inferred
7077	landmark
7076	best inferred
7079	best inferred
7078	best inferred
7071	best inferred
7070	best inferred
7073	best inferred
7072	best inferred
7075	best inferred
7074	landmark
80256	best inferred
79269	best inferred
80254	best inferred
7088	landmark
7087	best inferred
7089	best inferred
7082	landmark
7084	best inferred
7083	best inferred
93594	landmark
7086	best inferred
7099	landmark
7098	best inferred
7091	best inferred
7090	best inferred
7093	best inferred
7095	best inferred
7094	best inferred
7097	best inferred
7096	best inferred
80279	best inferred
80273	best inferred
80271	best inferred
114625	best inferred
79412	best inferred
79411	best inferred
79414	best inferred
79413	best inferred
79415	best inferred
55450	best inferred
55454	best inferred
283232	best inferred
115939	best inferred
29123	best inferred
29121	best inferred
29127	best inferred
29125	best inferred
54149	best inferred
54148	best inferred
29109	best inferred
29108	best inferred
29107	best inferred
29106	best inferred
29100	best inferred
55486	best inferred
29105	best inferred
29104	best inferred
29103	landmark
29102	best inferred
29118	best inferred
29117	best inferred
79441	best inferred
79443	best inferred
79442	best inferred
29110	best inferred
54165	best inferred
29116	best inferred
29115	best inferred
79446	best inferred
29114	best inferred
81797	best inferred
81790	best inferred
54187	best inferred
148022	landmark
283298	best inferred
9700	best inferred
9701	best inferred
56731	best inferred
9711	best inferred
9712	landmark
9710	landmark
9704	best inferred
9705	best inferred
9702	landmark
9703	landmark
9709	landmark
9706	best inferred
9721	best inferred
55421	best inferred
55425	best inferred
55422	best inferred
9715	best inferred
9716	best inferred
9719	best inferred
9717	best inferred
9730	best inferred
8402	best inferred
9733	best inferred
9734	best inferred
9731	best inferred
9732	best inferred
124044	best inferred
54101	best inferred
55432	best inferred
100	best inferred
101	best inferred
102	landmark
103	best inferred
104	best inferred
55435	best inferred
105	best inferred
54103	best inferred
107	best inferred
9726	best inferred
108	best inferred
9727	best inferred
109	best inferred
54107	best inferred
9725	best inferred
9728	best inferred
9741	best inferred
9744	best inferred
9745	best inferred
8411	best inferred
9742	best inferred
8412	best inferred
9743	best inferred
112	best inferred
113	best inferred
114	best inferred
115	best inferred
118	best inferred
8406	best inferred
9737	best inferred
119	best inferred
8407	best inferred
9738	landmark
8404	best inferred
9735	best inferred
8405	best inferred
9736	best inferred
8408	best inferred
9739	best inferred
8409	best inferred
8420	best inferred
9751	best inferred
9752	best inferred
9750	best inferred
8424	best inferred
9755	best inferred
8425	best inferred
9753	best inferred
9754	best inferred
120	best inferred
123	best inferred
124	best inferred
125	best inferred
126	best inferred
128	landmark
8417	best inferred
9748	best inferred
8418	best inferred
9749	best inferred
9746	best inferred
8416	best inferred
9747	best inferred
8431	best inferred
9762	best inferred
7101	best inferred
9760	best inferred
7100	best inferred
9761	landmark
7103	best inferred
9766	best inferred
7102	best inferred
8436	best inferred
9767	best inferred
7105	landmark
9764	best inferred
8434	best inferred
132	best inferred
133	best inferred
134	best inferred
136	best inferred
8428	best inferred
9759	best inferred
9757	best inferred
8427	best inferred
9758	best inferred
7110	best inferred
8443	best inferred
9774	best inferred
7112	best inferred
8440	landmark
9771	best inferred
7111	best inferred
9772	best inferred
8446	landmark
9777	best inferred
7113	best inferred
9778	best inferred
8444	landmark
9775	best inferred
8445	best inferred
9776	best inferred
140	best inferred
9770	best inferred
141	best inferred
142	landmark
143	best inferred
7107	best inferred
8439	best inferred
7106	landmark
7109	best inferred
8437	best inferred
9768	best inferred
7108	best inferred
8438	best inferred
8453	best inferred
9784	best inferred
8454	best inferred
9785	best inferred
7123	best inferred
8451	best inferred
9782	best inferred
7122	best inferred
8452	best inferred
9783	best inferred
9788	best inferred
7124	best inferred
8458	best inferred
7127	best inferred
8455	best inferred
9786	best inferred
7126	best inferred
8456	best inferred
9787	best inferred
150	best inferred
9780	best inferred
8450	best inferred
9781	best inferred
152	best inferred
153	best inferred
154	landmark
156	best inferred
157	best inferred
158	best inferred
159	best inferred
8448	best inferred
9779	best inferred
8449	best inferred
7132	best inferred
8464	best inferred
9796	best inferred
7134	best inferred
8462	best inferred
9793	best inferred
7133	best inferred
9794	best inferred
7136	best inferred
7138	best inferred
9797	landmark
7137	best inferred
8467	best inferred
9798	best inferred
161	best inferred
8460	best inferred
9791	best inferred
162	best inferred
9792	best inferred
163	best inferred
7130	best inferred
164	best inferred
9790	best inferred
165	best inferred
166	best inferred
150244	best inferred
7128	best inferred
8459	best inferred
8476	best inferred
7145	best inferred
8473	best inferred
8479	best inferred
8477	best inferred
440515	best inferred
7148	best inferred
175	best inferred
7140	best inferred
8470	best inferred
176	best inferred
177	best inferred
178	landmark
7139	best inferred
7153	landmark
8487	best inferred
7156	best inferred
7155	best inferred
7158	landmark
7157	landmark
7159	landmark
182	best inferred
183	best inferred
7150	best inferred
8483	best inferred
185	best inferred
8480	landmark
8481	best inferred
187	best inferred
7165	landmark
8497	best inferred
7164	best inferred
8498	best inferred
7167	best inferred
8495	best inferred
92342	best inferred
8496	best inferred
7169	best inferred
7168	landmark
8499	best inferred
191	best inferred
8490	best inferred
79370	best inferred
7161	best inferred
8493	best inferred
196	best inferred
